Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Shipping_Mode
ORD-12305,2024-07-15,CUST-1495,Corporate,West,Books,Novel,4,70.18,0.0,280.72,31.57,First Class
ORD-10867,2024-04-20,CUST-1091,Corporate,East,Clothing,Dress,9,128.67,0.0,1158.03,231.12,First Class
ORD-10151,2024-10-20,CUST-1405,Corporate,South,Home & Kitchen,Vacuum,2,146.71,0.0,293.42,63.87,Standard
ORD-11599,2024-01-17,CUST-1435,Corporate,East,Electronics,Tablet,6,1661.04,0.15,8471.3,2273.5,Same Day
ORD-11289,2023-11-22,CUST-1049,Consumer,South,Clothing,Jacket,10,94.77,0.25,710.77,243.63,Standard
ORD-11295,2023-05-15,CUST-1193,Home Office,North,Home & Kitchen,Air Fryer,4,608.04,0.1,2188.94,714.37,Standard
ORD-12129,2024-06-04,CUST-1374,Consumer,East,Clothing,Jeans,3,220.73,0.0,662.19,166.81,Express
ORD-12297,2024-01-06,CUST-1132,Consumer,West,Sports,Running Shoes,8,1153.49,0.15,7843.73,623.88,Standard
ORD-10023,2024-02-15,CUST-1462,Consumer,South,Electronics,Smartphone,8,499.36,0.1,3595.39,410.32,First Class
ORD-10158,2024-06-09,CUST-1075,Corporate,North,Sports,Yoga Mat,3,445.47,0.0,1336.41,246.96,Express
ORD-10331,2023-06-02,CUST-1017,Home Office,Central,Clothing,Jacket,3,80.12,0.0,240.36,32.2,Express
ORD-11034,2024-07-26,CUST-1309,,West,Clothing,Jeans,1,132.11,0.0,132.11,22.15,First Class
ORD-12411,2023-09-12,CUST-1265,Corporate,East,Electronics,Headphones,10,1773.7,0.1,15963.3,5577.95,First Class
ORD-11763,2024-08-31,CUST-1488,Consumer,Central,Electronics,Smartwatch,10,449.74,0.1,4047.66,1378.94,Same Day
ORD-12032,2023-05-04,CUST-1391,Home Office,South,Sports,Bicycle,3,92.2,0.1,248.94,57.79,
ORD-12474,2024-07-26,CUST-1235,Corporate,Central,Clothing,Jacket,8,219.78,0.0,1758.24,418.74,Standard
ORD-12087,2023-10-31,CUST-1234,Consumer,Central,Clothing,T-Shirt,3,80.7,0.0,242.1,21.33,Standard
ORD-10642,2024-07-03,CUST-1076,Home Office,Central,Electronics,Smartphone,9,1652.79,0.1,13387.6,4445.04,Express
ORD-11726,2024-04-07,CUST-1353,Home Office,North,Home & Kitchen,Air Fryer,1,592.89,0.0,592.89,148.29,Standard
ORD-10311,2023-01-31,CUST-1171,Corporate,East,Home & Kitchen,Blender,5,612.33,0.2,2449.32,773.8,Standard
ORD-10351,2023-11-01,CUST-1121,Consumer,North,Clothing,Shoes,9,215.22,0.0,1936.98,480.72,First Class
ORD-10548,2024-10-26,CUST-1197,Consumer,West,Home & Kitchen,Cookware Set,1,698.21,0.0,698.21,216.6,Standard
ORD-12319,2023-07-09,CUST-1211,Corporate,South,Home & Kitchen,Coffee Maker,5,756.02,0.15,3213.09,351.79,Same Day
ORD-11559,2024-02-07,CUST-1001,Consumer,South,Home & Kitchen,Air Fryer,2,104.04,0.1,187.27,55.05,Same Day
ORD-11159,2023-02-06,CUST-1254,Home Office,South,Sports,Bicycle,5,1421.24,0.2,5684.96,355.44,Same Day
ORD-10306,2024-02-12,CUST-1259,Corporate,Central,Sports,Yoga Mat,4,45.35,0.0,181.4,59.28,First Class
ORD-10287,2023-07-31,CUST-1412,Consumer,Central,Sports,Bicycle,3,269.82,0.25,607.1,67.99,Same Day
ORD-10694,2024-12-10,CUST-1069,Corporate,South,Home & Kitchen,Blender,3,486.24,0.0,1458.72,274.7,Standard
ORD-11558,2024-08-04,CUST-1235,Home Office,East,Clothing,Shoes,7,125.0,0.1,787.5,208.78,Express
ORD-10630,2024-10-25,CUST-1289,Consumer,North,Electronics,Laptop,3,1741.59,0.1,4702.29,1161.08,Express
ORD-12060,2024-11-21,CUST-1105,Corporate,East,Home & Kitchen,Cookware Set,9,132.59,0.0,1193.31,225.3,Express
ORD-11861,2024-06-03,CUST-1191,Corporate,north,Sports,Tennis Racket,4,1112.73,0.15,3783.28,1304.69,Express
ORD-12442,2023-10-13,CUST-1321,Home Office,North,Sports,Running Shoes,9,1375.12,0.15,10519.67,1786.26,First Class
ORD-11435,2023-09-14,CUST-1471,Consumer,East,Clothing,Jacket,1,32.25,0.0,32.25,4.92,First Class
ORD-11476,2024-04-17,CUST-1166,Corporate,West,Sports,Dumbbells,6,87.98,0.1,475.09,90.02,First Class
ORD-10790,2024-07-24,CUST-1024,Consumer,East,Electronics,Tablet,8,1897.5,0.0,15180.0,1827.91,Same Day
ORD-11632,2024-05-07,CUST-1342,Home Office,East,Home & Kitchen,Coffee Maker,9,425.35,0.1,3445.34,700.21,Standard
ORD-11507,2024-08-03,CUST-1455,Corporate,South,Sports,Running Shoes,1,557.38,0.2,445.9,106.05,Standard
ORD-11610,2023-10-26,CUST-1315,Home Office,North,Clothing,Jeans,8,271.18,0.0,2169.44,282.46,Same Day
ORD-11655,2024-02-25,CUST-1193,Home Office,Central,Clothing,Shoes,2,60.43,0.25,90.64,14.56,Same Day
ORD-11561,2024-03-23,CUST-1198,Corporate,North,Electronics,Tablet,8,1330.6,0.15,9048.08,745.78,Express
ORD-11186,2024-10-26,CUST-1040,Consumer,South,Books,Self-Help,3,12.28,0.1,33.16,9.24,First Class
ORD-10013,2024-07-06,CUST-1488,Home Office,North,Home & Kitchen,Air Fryer,3,506.73,0.0,1520.19,423.76,Same Day
ORD-11393,2024-09-28,CUST-1254,Home Office,South,Home & Kitchen,Cookware Set,2,125.97,0.2,201.55,34.63,First Class
ORD-11448,2024-06-13,CUST-1221,Consumer,West,Clothing,Jeans,3,114.55,0.2,274.92,45.44,Standard
ORD-10514,2024-11-13,CUST-1111,Consumer,South,Home & Kitchen,Vacuum,4,528.89,0.0,2115.56,669.06,First Class
ORD-10409,2023-02-25,CUST-1418,Consumer,West,Sports,Tennis Racket,8,330.11,0.0,2640.88,419.91,Same Day
ORD-12476,2023-01-27,CUST-1308,Corporate,West,Clothing,T-Shirt,2,245.6,0.15,417.52,44.12,First Class
ORD-10313,2023-08-22,CUST-1379,Home Office,North,Clothing,Jacket,10,236.53,0.2,1892.24,504.91,Standard
ORD-11920,2024-01-17,CUST-1196,Consumer,East,Books,Novel,2,10.78,0.25,16.17,2.24,Standard
ORD-10879,2024-07-04,CUST-1153,Corporate,central,Clothing,Shoes,7,139.2,0.25,730.8,207.25,Standard
ORD-11902,2024-03-15,CUST-1130,Corporate,East,Home & Kitchen,Cookware Set,5,647.69,0.0,3238.45,192.46,Same Day
ORD-11924,2023-03-18,CUST-1169,Consumer,North,Home & Kitchen,Cookware Set,10,764.37,0.1,6879.33,1246.95,First Class
ORD-11286,2024-08-07,CUST-1133,Corporate,Central,Home & Kitchen,Coffee Maker,7,677.64,0.0,4743.48,1366.57,Express
ORD-10382,2023-03-14,CUST-1241,Consumer,Central,Books,Novel,10,42.94,0.15,364.99,121.65,Standard
ORD-11128,2023-11-01,CUST-1290,Home Office,West,Home & Kitchen,Blender,4,362.23,0.0,1448.92,205.02,Express
ORD-11667,29/07/2023,CUST-1239,Corporate,Central,Electronics,Smartwatch,4,1812.67,0.1,6525.61,2022.71,Standard
ORD-10772,2024-11-23,CUST-1114,Home Office,South,Books,Cookbook,9,16.51,0.0,148.59,50.82,
ORD-12403,2024-04-12,CUST-1029,Home Office,South,Sports,Yoga Mat,1,807.32,0.0,807.32,191.71,First Class
ORD-12390,2024-02-19,CUST-1300,Corporate,South,Books,Novel,5,47.37,0.15,201.32,25.91,Standard
ORD-11073,2024-08-30,CUST-1078,Consumer,Central,Home & Kitchen,Blender,1,119.94,0.1,107.95,5.77,Standard
ORD-10263,2023-07-25,CUST-1245,Corporate,South,Books,Self-Help,6,19.53,0.15,99.6,33.28,First Class
ORD-10945,2023-05-07,CUST-1140,Home Office,Central,Clothing,T-Shirt,5,187.69,0.15,797.68,276.88,First Class
ORD-12181,2024-03-11,CUST-1254,Consumer,Central,Home & Kitchen,Cookware Set,5,658.16,0.25,2468.1,809.02,First Class
ORD-11032,2024-03-09,CUST-1348,Corporate,Central,Electronics,Smartwatch,9,1552.04,0.0,13968.36,743.96,Same Day
ORD-10415,2024-05-31,CUST-1451,Corporate,West,Clothing,T-Shirt,10,128.47,0.15,1092.0,343.77,Express
ORD-10990,2024-09-17,CUST-1092,Consumer,Central,Clothing,Shoes,2,217.81,0.2,348.5,93.79,Express
ORD-10358,2023-05-10,CUST-1021,Corporate,North,Electronics,Tablet,3,511.18,0.0,1533.54,448.62,First Class
ORD-11207,2024-04-26,CUST-1077,Corporate,South,Clothing,Jeans,4,184.18,0.2,589.38,64.07,First Class
ORD-12155,2024-10-12,CUST-1331,Home Office,East,Clothing,Jeans,1,54.97,0.0,54.97,6.64,First Class
ORD-10008,2024-11-02,CUST-1255,Corporate,West,Home & Kitchen,Coffee Maker,10,208.24,0.2,1665.92,240.56,Express
ORD-12188,2024-03-12,CUST-1021,Home Office,North,Home & Kitchen,Blender,6,534.74,0.0,3208.44,277.14,Same Day
ORD-10316,2024-04-21,CUST-1443,Corporate,East,Clothing,Jeans,1,245.21,0.1,220.69,15.6,Same Day
ORD-10304,2024-06-24,CUST-1455,Consumer,East,Books,Cookbook,8,17.89,0.2,114.5,26.13,Same Day
ORD-10427,2024-06-01,CUST-1081,Corporate,Central,Electronics,Headphones,3,1145.71,0.15,2921.56,205.83,First Class
ORD-10105,2023-10-21,CUST-1397,Consumer,Central,Books,Biography,1,10.57,0.15,8.98,2.46,Same Day
ORD-11533,2024-07-19,CUST-1397,Home Office,WEST,Home & Kitchen,Blender,8,502.71,0.0,4021.68,590.63,Express
ORD-10121,2024-11-05,CUST-1266,Corporate,West,Books,Self-Help,10,25.51,0.0,255.1,68.41,Standard
ORD-11887,2024-08-17,CUST-1128,Consumer,North,Sports,Tennis Racket,3,469.17,0.0,1407.51,294.32,Same Day
ORD-11594,2024-05-14,CUST-1221,Home Office,North,Home & Kitchen,Coffee Maker,10,650.92,0.0,6509.2,2050.79,Standard
ORD-12012,2023-12-18,CUST-1146,Corporate,North,Electronics,Tablet,5,575.52,0.0,2877.6,212.15,Standard
ORD-11357,2023-02-09,CUST-1031,Home Office,South,Sports,Yoga Mat,3,213.72,0.0,641.16,165.75,Same Day
ORD-11854,2023-07-07,CUST-1107,Home Office,Central,Sports,Running Shoes,3,391.16,0.25,880.11,129.11,Same Day
ORD-11266,2023-01-30,CUST-1083,Home Office,South,Sports,Yoga Mat,5,645.95,0.15,2745.29,467.32,
ORD-10115,2024-01-12,CUST-1278,Home Office,East,Books,Cookbook,6,76.54,0.0,459.24,158.11,Standard
ORD-11454,2024-10-05,CUST-1240,Home Office,East,Electronics,Smartwatch,7,1838.42,0.0,12868.94,2811.85,Express
ORD-10744,2024-05-18,CUST-1241,Home Office,WEST,Home & Kitchen,Vacuum,5,641.99,0.25,2407.46,178.22,Same Day
ORD-11600,2024-08-31,CUST-1398,Consumer,South,Home & Kitchen,Air Fryer,10,166.7,0.15,1416.95,361.01,Standard
ORD-12357,2023-08-26,CUST-1314,Consumer,North,Clothing,Jeans,5,38.69,0.2,154.76,9.56,Standard
ORD-10965,2023-06-07,CUST-1161,Corporate,West,Home & Kitchen,Air Fryer,9,542.99,0.15,4153.87,412.12,Standard
ORD-11283,2024-05-20,CUST-1220,Corporate,East,Clothing,T-Shirt,3,169.8,0.2,407.52,38.06,First Class
ORD-10672,2024-04-13,CUST-1044,Consumer,West,Sports,Running Shoes,2,1204.86,0.0,2409.72,765.26,Express
ORD-12329,2023-02-05,CUST-1299,Consumer,South,Clothing,Dress,5,29.12,0.15,123.76,27.44,Express
ORD-12320,2023-06-13,CUST-1288,Corporate,West,Home & Kitchen,Vacuum,2,483.18,0.25,724.77,212.0,First Class
ORD-11684,2024-06-14,CUST-1075,Home Office,West,Books,Textbook,4,19.78,0.2,63.3,15.25,Standard
ORD-10309,2024-09-18,CUST-1311,Consumer,East,Books,Textbook,2,14.05,0.1,25.29,2.14,Express
ORD-10591,2023-11-16,CUST-1327,Consumer,East,Books,Novel,5,17.22,0.0,86.1,19.22,Express
ORD-10462,2024-03-17,CUST-1267,Corporate,East,Clothing,Dress,1,171.0,0.25,128.25,32.52,Standard
ORD-12290,2023-06-10,CUST-1144,Consumer,North,Clothing,Jeans,9,121.91,0.25,822.89,104.84,Express
ORD-11506,2023-07-30,CUST-1102,Home Office,East,Clothing,Jeans,7,51.55,0.25,270.64,22.2,Express
ORD-11288,2023-01-06,CUST-1208,Consumer,,Sports,Yoga Mat,3,916.82,0.2,2200.37,298.09,First Class
ORD-11933,2024-08-08,CUST-1188,Consumer,North,Books,Novel,2,31.19,0.15,53.02,16.25,First Class
ORD-10552,2024-01-27,CUST-1266,Home Office,Central,Clothing,Jeans,7,115.7,0.2,647.92,59.08,Express
ORD-10087,2023-04-29,CUST-1496,Corporate,Central,Books,Self-Help,2,12.57,0.0,25.14,3.16,Standard
ORD-10690,2023-11-06,CUST-1427,Home Office,East,Clothing,Shoes,8,101.05,0.0,808.4,239.97,First Class
ORD-11737,2024-01-27,CUST-1293,Corporate,East,Sports,Dumbbells,5,665.36,0.0,3326.8,948.4,First Class
ORD-11968,2023-12-15,CUST-1075,Consumer,East,Sports,Running Shoes,4,535.51,0.0,2142.04,547.95,First Class
ORD-12436,2023-09-19,CUST-1018,,North,Sports,Tennis Racket,5,536.99,0.0,2684.95,443.17,Same Day
ORD-11659,2023-10-10,CUST-1429,Corporate,West,Sports,Bicycle,4,538.07,0.1,1937.05,213.61,Same Day
ORD-11195,2023-04-21,CUST-1369,Consumer,North,Home & Kitchen,Coffee Maker,6,302.61,0.15,1543.31,359.02,Same Day
ORD-10800,2024-10-08,CUST-1365,Home Office,Central,Books,Novel,3,56.21,0.15,143.34,9.65,Same Day
ORD-12083,2023-08-24,CUST-1011,Consumer,South,Books,Self-Help,4,79.41,0.0,317.64,99.53,Same Day
ORD-10300,2023-08-07,CUST-1321,Home Office,South,Sports,Tennis Racket,3,37.5,0.1,101.25,15.73,First Class
ORD-12243,2024-08-26,CUST-1263,Corporate,South,Home & Kitchen,Vacuum,1,233.71,0.0,233.71,76.28,Express
ORD-10543,2023-06-09,CUST-1387,Home Office,North,Sports,Dumbbells,4,674.68,0.0,2698.72,689.81,Standard
ORD-11808,2024-07-07,CUST-1104,Corporate,Central,Clothing,Jacket,4,202.93,0.25,608.79,135.93,Same Day
ORD-12238,2024-07-15,CUST-1265,Corporate,South,Electronics,Smartphone,1,1570.45,0.0,1570.45,88.24,Same Day
ORD-10494,2023-03-22,CUST-1195,Home Office,East,Home & Kitchen,Cookware Set,8,554.89,0.25,3329.34,902.11,First Class
ORD-10365,2023-10-03,CUST-1373,Corporate,Central,Clothing,Jeans,8,104.13,0.25,624.78,186.03,Standard
ORD-12280,2023-06-20,CUST-1285,Home Office,West,Home & Kitchen,Air Fryer,2,174.24,0.0,348.48,66.83,Standard
ORD-11592,2024-07-29,CUST-1138,Consumer,North,Home & Kitchen,Air Fryer,2,174.46,0.0,348.92,95.36,Express
ORD-10273,2023-02-15,CUST-1414,Home Office,North,Home & Kitchen,Vacuum,8,123.22,0.0,985.76,69.15,Standard
ORD-10788,2024-03-02,CUST-1426,Home Office,East,Sports,Bicycle,5,218.46,0.2,873.84,230.18,First Class
ORD-10071,2023-08-25,CUST-1061,Home Office,South,Books,Self-Help,8,33.16,0.0,265.28,37.67,Same Day
ORD-12133,2024-08-30,CUST-1214,Home Office,Central,Books,Novel,9,42.25,0.2,304.2,25.31,Express
ORD-11860,2023-06-14,CUST-1388,Consumer,West,Electronics,Smartwatch,5,1870.54,0.0,9352.7,1969.04,Same Day
ORD-10063,2023-05-04,CUST-1407,Home Office,North,Sports,Dumbbells,5,175.3,0.25,657.38,167.81,Same Day
ORD-10394,2023-09-27,CUST-1425,Home Office,South,Home & Kitchen,Coffee Maker,8,638.57,0.0,5108.56,1188.76,Same Day
ORD-12281,2023-08-21,CUST-1239,Consumer,West,Books,Textbook,10,64.56,0.25,484.2,32.38,Standard
ORD-10343,2024-02-05,CUST-1435,Home Office,North,Home & Kitchen,Blender,1,183.28,0.2,146.62,49.06,Express
ORD-11413,2023-03-02,CUST-1349,Corporate,North,Sports,Running Shoes,10,55.09,0.0,550.9,189.84,Express
ORD-11419,2024-02-18,CUST-1021,Corporate,North,Home & Kitchen,Blender,4,324.27,0.25,972.81,191.87,First Class
ORD-10500,2024-01-01,CUST-1440,Corporate,West,Books,Textbook,3,19.19,0.0,57.57,3.49,First Class
ORD-11717,2023-04-05,CUST-1130,Consumer,East,Electronics,Smartphone,6,1012.33,0.0,6073.98,1065.87,Express
ORD-10976,2024-09-13,CUST-1229,Consumer,Central,Sports,Running Shoes,9,385.23,0.2,2773.66,645.59,Express
ORD-10677,2023-02-18,CUST-1075,Corporate,East,Clothing,Jacket,6,83.5,0.0,501.0,140.74,First Class
ORD-11057,2024-12-06,CUST-1401,Consumer,West,Clothing,Jeans,7,117.8,0.1,742.14,142.97,Same Day
ORD-11936,2023-06-16,CUST-1072,Home Office,West,Sports,Tennis Racket,3,619.15,0.1,1671.7,217.12,
ORD-12123,2023-10-04,CUST-1125,Home Office,South,Electronics,Laptop,1,779.18,0.0,779.18,228.21,Standard
ORD-11569,2023-06-03,CUST-1378,Corporate,CENTRAL,Clothing,T-Shirt,7,257.24,0.2,1440.54,263.96,First Class
ORD-10272,2024-04-11,CUST-1401,Consumer,Central,Books,Novel,3,18.12,0.0,54.36,7.8,First Class
ORD-11170,2024-01-27,CUST-1196,Corporate,North,Home & Kitchen,Coffee Maker,10,94.79,0.1,853.11,169.43,Express
ORD-10205,2023-08-19,CUST-1482,Corporate,East,Home & Kitchen,Air Fryer,4,413.14,0.0,1652.56,359.31,Express
ORD-10733,2024-02-27,CUST-1136,Corporate,South,Books,Biography,2,70.21,0.2,112.34,12.48,Same Day
ORD-10152,2023-08-08,CUST-1174,Corporate,South,Books,Self-Help,6,35.33,0.0,211.98,22.06,Express
ORD-10889,2024-04-13,CUST-1196,Home Office,South,Sports,Dumbbells,3,637.2,0.15,1624.86,438.67,Standard
ORD-10557,2024-09-23,CUST-1136,Home Office,Central,Clothing,T-Shirt,1,56.83,0.25,42.62,14.74,Express
ORD-10377,2023-01-27,CUST-1335,Corporate,East,Electronics,Smartwatch,6,927.38,0.2,4451.42,409.44,Same Day
ORD-11456,2023-07-06,CUST-1229,Consumer,West,Electronics,Smartwatch,6,1438.62,0.1,7768.55,1751.55,Same Day
ORD-10535,2024-09-01,CUST-1328,Corporate,North,Home & Kitchen,Vacuum,10,179.68,0.25,1347.6,434.33,First Class
ORD-11231,2023-02-09,CUST-1453,Corporate,West,Sports,Yoga Mat,8,270.14,0.25,1620.84,553.64,Express
ORD-11041,2024-10-02,CUST-1047,Home Office,South,Sports,Yoga Mat,3,452.93,0.2,1087.03,205.37,Express
ORD-11133,2024-05-08,CUST-1353,Corporate,North,Home & Kitchen,Coffee Maker,2,300.11,0.25,450.17,61.75,Standard
ORD-10198,2024-06-11,CUST-1071,Corporate,Central,Clothing,Jacket,9,245.11,0.1,1985.39,187.98,Same Day
ORD-10561,2024-09-14,CUST-1376,Corporate,East,Home & Kitchen,Vacuum,7,715.69,0.1,4508.85,1275.39,First Class
ORD-10685,2024-06-07,CUST-1483,Consumer,East,Electronics,Smartwatch,8,909.96,0.0,7279.68,1681.25,First Class
ORD-11247,2024-09-13,CUST-1139,Consumer,East,Home & Kitchen,Coffee Maker,5,733.28,0.15,3116.44,1017.42,First Class
ORD-10590,2023-02-15,CUST-1351,Home Office,North,Clothing,T-Shirt,9,148.62,0.0,1337.58,68.53,Same Day
ORD-10519,2024-07-10,CUST-1178,Corporate,West,Sports,Running Shoes,8,825.53,0.0,6604.24,1453.0,Same Day
ORD-10308,2024-10-27,CUST-1348,Home Office,North,Clothing,Dress,10,111.49,0.2,891.92,248.82,Same Day
ORD-10604,2023-12-02,CUST-1253,Home Office,North,Books,Novel,10,51.88,0.25,389.1,115.16,Standard
ORD-12176,2023-06-24,CUST-1333,Corporate,west,Electronics,Smartwatch,9,1270.01,0.0,11430.09,3673.41,Same Day
ORD-10932,2024-12-03,CUST-1337,Corporate,Central,Sports,Running Shoes,4,1427.82,0.0,5711.28,1059.87,
ORD-10059,2023-12-25,CUST-1114,Home Office,North,Home & Kitchen,Coffee Maker,9,402.73,0.0,3624.57,1268.5,Standard
ORD-10583,2024-10-23,CUST-1069,Corporate,South,Home & Kitchen,Cookware Set,8,741.71,0.1,5340.31,1544.29,First Class
ORD-10907,2024-02-29,CUST-1331,Corporate,North,Home & Kitchen,Blender,1,258.59,0.15,219.8,63.2,Express
ORD-10207,2023-03-22,CUST-1177,Corporate,East,Books,Biography,3,76.82,0.0,230.46,14.43,First Class
ORD-10491,2024-12-08,CUST-1083,Consumer,South,Books,Biography,10,27.57,0.0,275.7,46.74,Same Day
ORD-11627,2023-02-22,CUST-1254,Home Office,South,Electronics,Smartwatch,5,1763.38,0.25,6612.68,1521.4,Same Day
ORD-10785,2024-06-24,CUST-1009,Corporate,Central,Sports,Tennis Racket,8,1093.81,0.0,8750.48,2312.64,Same Day
ORD-12418,2023-04-08,CUST-1167,Consumer,Central,Electronics,Smartwatch,5,1905.55,0.15,8098.59,2380.41,Express
ORD-12451,2024-11-26,CUST-1395,Consumer,South,Home & Kitchen,Vacuum,1,594.81,0.25,446.11,93.48,Standard
ORD-10792,2023-02-17,CUST-1394,Home Office,East,Electronics,Smartwatch,5,603.37,0.0,3016.85,861.21,Express
ORD-10831,2024-02-09,CUST-1357,Consumer,South,Electronics,Smartphone,10,1530.53,0.0,15305.3,2145.67,Same Day
ORD-10162,2024-03-09,CUST-1056,Corporate,South,Home & Kitchen,Blender,9,676.22,0.2,4868.78,1132.79,Same Day
ORD-11344,2023-07-15,CUST-1384,Consumer,West,Sports,Yoga Mat,8,871.54,0.15,5926.47,1452.29,Same Day
ORD-10526,2024-12-26,CUST-1029,Home Office,East,Electronics,Headphones,7,1204.44,0.25,6323.31,1016.29,Standard
ORD-10930,2024-01-05,CUST-1340,Corporate,West,Home & Kitchen,Cookware Set,6,561.39,0.0,3368.34,993.84,Standard
ORD-10256,2024-10-11,CUST-1078,Home Office,West,Clothing,T-Shirt,3,42.97,0.1,116.02,30.57,Same Day
ORD-10506,2024-09-19,CUST-1413,Home Office,East,Electronics,Tablet,9,1325.58,0.25,8947.66,2594.71,Same Day
ORD-12007,2023-05-18,CUST-1368,Corporate,West,Home & Kitchen,Blender,6,200.76,0.25,903.42,110.06,Express
ORD-12144,2023-01-19,CUST-1430,Home Office,South,Electronics,Tablet,9,920.39,0.15,7040.98,2256.77,Same Day
ORD-12250,2023-03-13,CUST-1254,Corporate,East,Clothing,Shoes,9,59.41,0.0,534.69,107.07,Express
ORD-12186,2024-11-15,CUST-1163,Consumer,South,Sports,Tennis Racket,8,1132.52,0.2,7248.13,388.26,First Class
ORD-11591,2024-05-05,CUST-1034,Corporate,East,Sports,Running Shoes,9,548.29,0.15,4194.42,810.08,Express
ORD-11938,2024-05-12,CUST-1426,Consumer,East,Clothing,T-Shirt,6,250.53,0.2,1202.54,166.06,First Class
ORD-11720,2024-01-05,CUST-1199,Corporate,CENTRAL,Electronics,Smartphone,1,1774.69,0.15,1508.49,475.9,Standard
ORD-10020,2024-04-23,CUST-1442,Home Office,North,Books,Textbook,7,16.6,0.0,116.2,20.58,Standard
ORD-11822,2023-04-02,CUST-1059,Consumer,West,Books,Textbook,10,13.75,0.25,103.12,28.23,
ORD-10439,2024-10-23,CUST-1435,Home Office,South,Home & Kitchen,Blender,6,611.22,0.0,3667.32,637.37,Express
ORD-12159,2023-03-11,CUST-1475,Home Office,West,Electronics,Smartphone,3,909.9,0.0,2729.7,898.5,Express
ORD-10381,2023-12-06,CUST-1190,Corporate,Central,Clothing,Jacket,5,82.53,0.1,371.38,106.37,Same Day
ORD-11387,2024-08-27,CUST-1429,Home Office,North,Sports,Tennis Racket,7,1308.83,0.0,9161.81,2111.79,Standard
ORD-11697,2024-05-25,CUST-1450,Consumer,Central,Home & Kitchen,Cookware Set,3,771.61,0.15,1967.61,658.23,Express
ORD-10538,2023-08-16,CUST-1221,Corporate,West,Electronics,Tablet,10,1947.87,0.15,16556.89,3334.87,Express
ORD-10931,2024-02-16,CUST-1371,Consumer,North,Home & Kitchen,Cookware Set,1,654.7,0.1,589.23,183.35,Standard
ORD-11055,2023-11-02,CUST-1447,Home Office,West,Home & Kitchen,Blender,2,112.69,0.0,225.38,38.66,First Class
ORD-10083,2024-03-24,CUST-1041,Home Office,North,Books,Biography,5,58.98,0.15,250.66,53.14,First Class
ORD-11491,2023-05-28,CUST-1151,Consumer,North,Books,Cookbook,1,59.05,0.0,59.05,7.58,First Class
ORD-11234,2023-05-19,CUST-1084,Home Office,West,Sports,Tennis Racket,8,395.58,0.0,3164.64,1047.06,Standard
ORD-12225,2023-08-08,CUST-1466,Home Office,East,Clothing,T-Shirt,1,201.42,0.0,201.42,30.76,Standard
ORD-10883,2023-10-26,CUST-1337,Home Office,North,Clothing,T-Shirt,7,275.18,0.0,1926.26,215.29,First Class
ORD-11260,2024-05-30,CUST-1282,Home Office,East,Books,Biography,5,55.22,0.0,276.1,42.15,Standard
ORD-11511,2023-08-09,CUST-1330,Consumer,West,Books,Cookbook,3,61.01,0.0,183.03,12.09,Same Day
ORD-11797,2024-01-11,CUST-1433,Home Office,South,Books,Biography,3,55.02,0.2,132.05,6.85,Same Day
ORD-10886,2024-12-02,CUST-1234,Corporate,South,Books,Textbook,5,52.26,0.15,222.1,24.63,Standard
ORD-10270,2024-06-15,CUST-1285,Home Office,Central,Books,Novel,5,10.74,0.0,53.7,10.91,Express
ORD-12015,2024-01-30,CUST-1062,Corporate,North,Home & Kitchen,Blender,10,229.7,0.0,2297.0,297.94,Same Day
ORD-11251,2023-11-21,CUST-1459,Home Office,South,Clothing,Dress,6,226.49,0.25,1019.21,256.43,Same Day
ORD-12081,2024-04-04,CUST-1384,Corporate,South,Sports,Tennis Racket,7,1417.87,0.1,8932.58,1353.3,Express
ORD-12285,2023-02-02,CUST-1007,Consumer,East,Sports,Running Shoes,8,1181.96,0.25,7091.76,2418.89,Same Day
ORD-11642,2023-04-06,CUST-1445,Consumer,Central,Books,Novel,5,11.83,0.0,59.15,6.24,Standard
ORD-11351,2023-08-02,CUST-1194,Consumer,West,Clothing,Shoes,7,54.47,0.0,381.29,69.85,First Class
